long,lat,elevation,slope_005,slope_005_02,slope_02_05,slope_05_10,slope_10_15,slope_15_30,slope_30_45,slope_45,aspect_north,aspect_east,aspect_south,aspect_west,water_land,barren_land,urban_land,grass_land,forest_land,partial_cultivated_land,irrigated_land,cultivated_land,nutrient,rooting,oxygen,excess_salts,toxicity,workability,fips
-118.8,34.7,915,0.0007,0.0092,0.0237,0.0368,0.0412,0.1728,0.2665,0.4491,0.2829,0.2771,0.2689,0.1612,0.0,0.695379257202148,0.0198999997228384,12.677300453186,84.3806457519531,2.17079758644104,0.0559773407876492,2.22677493095398,1,3,1,1,1,2,6037
-118.8,34.8,1148,0.001,0.0124,0.0745,0.2015,0.2109,0.3902,0.1049,0.0046,0.2086,0.2914,0.3252,0.1614,0.0,4.27481079101563,0.107600003480911,36.8291473388672,55.6338424682617,3.03739953041077,0.117197901010513,3.15459752082825,1,2,1,1,1,1,6037
-118.8,34.9,1167,0.0003,0.0031,0.0164,0.0596,0.0892,0.3802,0.3029,0.1483,0.2903,0.2084,0.2189,0.279,0.0,7.73996734619141,0.0889999940991402,53.688362121582,31.0302047729492,7.31324672698975,0.139219999313354,7.45246696472168,1,2,1,1,1,2,6029
-118.8,35.0,603,0.0012,0.0158,0.0955,0.1449,0.0926,0.2985,0.2564,0.0951,0.3921,0.0783,0.1021,0.4105,0.0,4.52259826660156,0.0,24.8449230194092,67.6251449584961,3.00226998329163,0.00506399990990758,3.00733399391174,1,3,1,1,1,3,6029
-118.8,35.1,305,0.0134,0.1833,0.3983,0.205,0.1186,0.0747,0.0055,0.0012,0.1777,0.0378,0.1085,0.4793,0.0,7.37480545043945,0.000855283520650119,33.5963363647461,43.0422782897949,4.31268405914307,11.6730403900146,15.9857244491577,1,3,1,1,1,3,6029
-118.8,35.2,299,0.007,0.1075,0.1087,0.174,0.2102,0.2663,0.1001,0.0262,0.2049,0.0442,0.2103,0.4261,0.0,9.42143249511719,0.0579767338931561,35.4425354003906,24.915168762207,6.03875541687012,24.1241302490234,30.1628856658936,1,2,1,1,1,2,6029
-118.8,35.3,210,0.042,0.568,0.2868,0.053,0.0274,0.0221,0.0007,0.0,0.0156,0.0237,0.1552,0.1955,0.0,4.24019336700439,0.0190119054168463,12.0682420730591,21.1598873138428,1.25513458251953,61.2575302124023,62.5126647949219,1,2,1,1,1,2,6029
-118.8,35.4,346,0.0013,0.0399,0.1693,0.2522,0.2282,0.2878,0.0207,0.0006,0.1492,0.1116,0.3581,0.3399,0.0,4.79692554473877,0.0388350374996662,12.3433179855347,15.2349615097046,1.53397369384766,66.0519866943359,67.5859603881836,1,2,1,1,1,2,6029
-118.8,35.5,552,0.0008,0.0102,0.0459,0.1345,0.1912,0.3524,0.1121,0.1529,0.2014,0.1255,0.2706,0.3915,0.0,35.2859649658203,0.288300007581711,34.3281784057617,14.5393590927124,4.43472576141357,11.1234703063965,15.5581960678101,1,2,1,1,1,2,6029
-118.8,35.6,776,0.0001,0.0031,0.0236,0.1086,0.1806,0.4257,0.202,0.0563,0.2136,0.1011,0.3407,0.3414,0.0,22.9823265075684,0.277099996805191,51.7494010925293,17.171236038208,6.42403507232666,1.39590203762054,7.81993722915649,1,2,1,1,1,3,6029
-118.8,35.7,870,0.001,0.012,0.0819,0.2733,0.2909,0.2973,0.0405,0.0031,0.2403,0.1215,0.3011,0.3241,0.0,17.0195350646973,0.0,48.4402122497559,25.2901706695557,9.2410306930542,0.00905110314488411,9.25008201599121,1,2,1,1,1,2,6029
-118.8,35.8,723,0.0004,0.0032,0.0243,0.093,0.1301,0.4046,0.2711,0.0733,0.3313,0.1191,0.232,0.314,0.0,10.7714309692383,0.00269969459623098,29.1227607727051,54.8765754699707,5.22234582901001,0.00418614922091365,5.22653198242188,1,2,1,1,1,2,6107
-118.8,35.9,629,0.0005,0.0061,0.0372,0.168,0.1883,0.3807,0.1821,0.0371,0.1969,0.1678,0.2566,0.3721,0.0,10.3446235656738,0.117381982505322,32.4017524719238,50.936939239502,6.15106201171875,0.0482427105307579,6.19930458068848,1,3,1,1,1,3,6107
-118.8,36.0,716,0.0001,0.0018,0.0104,0.0488,0.0947,0.3655,0.3199,0.1588,0.1982,0.1804,0.2277,0.3918,0.0,12.2723922729492,0.0257443301379681,45.6162528991699,32.1618270874023,8.9561071395874,0.967674970626831,9.92378234863281,1,2,1,1,1,2,6107
-118.8,36.1,591,0.0,0.0027,0.0214,0.0774,0.094,0.3299,0.2757,0.1989,0.2622,0.1462,0.2443,0.3446,0.0,8.11984252929688,0.146602585911751,35.5352363586426,50.468578338623,5.70379066467285,0.0259498599916697,5.72974061965942,1,3,1,1,1,3,6107
-118.8,36.2,559,0.0007,0.0176,0.0816,0.1175,0.0837,0.2633,0.2897,0.1459,0.1621,0.1732,0.2312,0.4152,0.0,5.98382759094238,0.219016343355179,31.8884983062744,56.6061592102051,4.81438112258911,0.488118588924408,5.30249977111816,1,3,1,1,1,3,6107
-118.8,36.3,1316,0.0,0.0009,0.0088,0.1079,0.119,0.2851,0.2274,0.2509,0.1207,0.1492,0.408,0.3212,0.0,1.98177909851074,0.452147543430328,21.0621528625488,73.9255294799805,2.12494802474976,0.453443706035614,2.57839179039001,1,2,1,1,1,2,6107
-118.8,36.4,1355,0.0,0.0002,0.0007,0.0062,0.0211,0.1795,0.3383,0.454,0.2629,0.153,0.2309,0.353,0.0,0.393607139587402,0.0639929100871086,8.55200290679932,90.9451904296875,0.0,0.0452070906758308,0.0452070906758308,1,3,1,1,1,3,6107
-118.8,36.5,1211,0.0,0.0002,0.0019,0.0092,0.0209,0.1975,0.3736,0.3967,0.2639,0.1471,0.1906,0.3982,0.0,0.0,0.203551650047302,12.6822738647461,85.3851852416992,1.69793367385864,0.0310560502111912,1.72898972034454,1,4,1,1,1,4,6107
-118.8,36.6,1366,0.0,0.0011,0.0087,0.033,0.0512,0.2334,0.2805,0.3921,0.1455,0.2209,0.3081,0.3244,0.0,0.0,0.057366631925106,13.1267280578613,84.6144943237305,2.18917536735535,0.0122351497411728,2.20141053199768,1,4,1,1,1,4,6107
-118.8,36.7,2196,0.0,0.0022,0.0115,0.0618,0.1209,0.495,0.242,0.0666,0.0869,0.2045,0.3599,0.3465,0.0,0.0,0.0,19.5689010620117,80.4098281860352,0.0,0.0212708991020918,0.0212708991020918,1,4,1,1,1,4,6107
-118.8,36.8,1905,0.0,0.0011,0.0063,0.0226,0.0343,0.1744,0.2258,0.5355,0.2637,0.2358,0.2469,0.2525,0.0,0.0,0.0985066220164299,10.7602729797363,87.9157943725586,1.21586751937866,0.00955880619585514,1.22542631626129,2,2,1,1,1,2,6019
-118.8,36.9,2110,0.0001,0.0012,0.0043,0.0097,0.013,0.0885,0.1777,0.7055,0.2988,0.1679,0.2163,0.3157,0.0,0.0,0.0235999990254641,13.4962549209595,83.4360733032227,3.04407215118408,0.0,3.04407215118408,2,1,1,1,1,1,6019
-118.8,37.0,2477,0.0,0.0014,0.012,0.0637,0.1263,0.3745,0.2073,0.2148,0.0481,0.3216,0.3219,0.307,0.0,0.0,0.0,12.4698619842529,85.5819320678711,1.94820618629456,0.0,1.94820618629456,2,1,1,1,1,1,6019
-118.8,37.1,3077,0.0009,0.0065,0.0286,0.0979,0.147,0.369,0.2068,0.1433,0.1671,0.1497,0.342,0.3338,0.0,0.0,0.0,13.2903738021851,85.126708984375,1.58291757106781,0.0,1.58291757106781,3,1,1,1,1,1,6019
-118.8,37.2,3283,0.0006,0.0048,0.0216,0.0681,0.0878,0.2643,0.2534,0.2994,0.1632,0.224,0.2254,0.382,0.0,14.9921989440918,0.00779999932274222,35.6335868835449,49.3664131164551,0.0,0.0,0.0,3,1,1,1,1,1,6019
-118.8,37.3,3432,0.0005,0.0082,0.0315,0.0652,0.077,0.2503,0.2328,0.3345,0.1643,0.2386,0.3027,0.2857,0.0,0.0,0.0,42.4901542663574,57.5098457336426,0.0,0.0,0.0,2,1,1,1,1,1,6019
-118.8,37.4,3574,0.0007,0.0053,0.0187,0.037,0.0473,0.2114,0.2253,0.4543,0.2603,0.2617,0.2236,0.2484,0.0,5.0,0.00509999971836805,62.5775451660156,32.4173545837402,0.0,0.0,0.0,3,1,1,1,1,1,6019
-118.8,37.5,3370,0.0002,0.0047,0.0195,0.049,0.0645,0.2243,0.2072,0.4306,0.2186,0.307,0.1901,0.2794,0.0,6.0,0.0,75.4875946044922,18.5124034881592,0.0,0.0,0.0,2,1,1,1,1,1,6051
-118.8,37.6,2930,0.0001,0.0052,0.0418,0.0662,0.0662,0.2111,0.1644,0.445,0.3386,0.3551,0.0819,0.2191,0.0,0.0,0.0,60.142692565918,39.857307434082,0.0,0.0,0.0,3,1,1,1,1,1,6051
-118.8,37.7,2108,0.0367,0.3514,0.3409,0.0974,0.0381,0.0553,0.0418,0.0384,0.2184,0.2562,0.0982,0.0391,0.0,0.0,0.029899999499321,22.7890815734863,76.6019897460938,0.0,0.579029321670532,0.579029321670532,3,2,2,2,2,2,6051
-118.8,37.8,2720,0.0004,0.0086,0.0595,0.1413,0.1666,0.3306,0.1639,0.1291,0.2522,0.1935,0.3217,0.2236,0.0,0.979778289794922,0.229499995708466,48.0091323852539,28.7710227966309,0.708484649658203,21.3020801544189,22.0105648040771,1,1,1,2,1,1,6051
-118.8,37.9,2311,0.0033,0.0454,0.178,0.2887,0.1551,0.2244,0.0685,0.0366,0.3239,0.3394,0.1745,0.1135,7.0,0.717222213745117,0.00270000007003546,17.2133369445801,73.8978729248047,0.121762871742249,1.04710495471954,1.16886782646179,1,1,1,2,1,1,6051
-118.8,38.0,2353,0.002,0.0202,0.1037,0.2168,0.1882,0.3288,0.1027,0.0376,0.2481,0.3952,0.2081,0.1264,0.0,3.40150833129883,0.016100000590086,55.2451782226563,40.363109588623,0.974103093147278,0.0,0.974103093147278,1,1,1,2,1,1,6051
-118.8,38.1,2202,0.0093,0.1174,0.2992,0.2714,0.1381,0.1359,0.0278,0.0009,0.2399,0.1825,0.1227,0.3282,0.0,6.76966857910156,0.0,82.3049774169922,10.9253530502319,0.0,0.0,0.0,1,1,1,2,1,1,6051
-118.7,34.1,375,0.0,0.001,0.0036,0.0201,0.0342,0.1967,0.1682,0.0762,0.0638,0.1635,0.1744,0.0973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,6037
-118.7,34.2,376,0.0017,0.0298,0.0877,0.1741,0.2013,0.3865,0.0965,0.0224,0.3027,0.2543,0.1575,0.254,50.0,0.115993976593018,2.73635315895081,4.71708393096924,42.4241104125977,0.0,0.00645869597792625,0.00645869597792625,1,1,1,1,1,1,6111
-118.7,34.3,541,0.0033,0.0675,0.064,0.1119,0.1436,0.3882,0.172,0.0495,0.1387,0.2035,0.3549,0.2321,0.0,0.00601977109909058,93.0734329223633,0.595960140228271,6.11992788314819,0.0,0.204659298062325,0.204659298062325,1,1,1,1,1,1,6111
-118.7,34.4,533,0.0009,0.0141,0.0499,0.1486,0.1578,0.316,0.2408,0.0719,0.3505,0.2121,0.1923,0.2301,0.0,0.27562427520752,25.7765007019043,12.2527627944946,59.265438079834,2.14927291870117,0.280401706695557,2.42967462539673,1,2,1,1,1,1,6111
-118.7,34.5,380,0.0086,0.1003,0.1608,0.2421,0.2318,0.2388,0.0169,0.0007,0.1436,0.2673,0.2731,0.2071,0.0,0.640279769897461,5.79390001296997,12.6988821029663,80.3759155273438,0.364375412464142,0.126647606492043,0.491023033857346,1,2,1,1,1,1,6037
-118.7,34.6,529,0.0026,0.0281,0.0745,0.1172,0.1362,0.4379,0.1769,0.0266,0.1129,0.3047,0.2828,0.2689,0.0,2.32892990112305,6.72699975967407,29.1431007385254,58.5213813781738,0.0,3.2795889377594,3.2795889377594,1,1,1,1,1,1,6037
-118.7,34.7,931,0.0005,0.0022,0.0115,0.0292,0.0467,0.2912,0.3745,0.2442,0.1919,0.1647,0.3264,0.3143,0.0,2.81916809082031,0.450599998235703,25.3725128173828,70.8209991455078,0.362241923809052,0.174478098750114,0.536720037460327,1,2,1,1,1,1,6037
-118.7,34.8,923,0.0295,0.3572,0.3674,0.0855,0.0664,0.086,0.008,0.0,0.2571,0.1393,0.1565,0.0604,0.0,1.44071674346924,0.0112834293395281,8.42720699310303,89.438346862793,0.183187067508698,0.499259293079376,0.682446360588074,1,2,1,1,1,1,6037
-118.7,34.9,1139,0.0005,0.0266,0.3366,0.2289,0.1306,0.1507,0.0888,0.0373,0.0177,0.1894,0.6775,0.0883,0.0,12.1677474975586,0.267399996519089,61.1319274902344,10.0113115310669,1.30062580108643,15.1209897994995,16.4216156005859,2,1,1,1,1,1,6029
-118.7,35.0,1624,0.0,0.0005,0.0045,0.0226,0.0431,0.2169,0.2914,0.421,0.3128,0.1731,0.3004,0.2132,0.0,12.113166809082,0.0626999959349632,52.3185577392578,21.2943229675293,0.644696235656738,13.5665597915649,14.2112560272217,1,1,1,1,2,1,6029
-118.7,35.1,1248,0.0,0.0023,0.0171,0.0442,0.0722,0.2432,0.2842,0.3368,0.3314,0.1015,0.2495,0.3153,0.0,1.91508817672729,0.0,7.03392362594604,90.9797897338867,0.0,0.071198433637619,0.071198433637619,1,1,1,1,1,1,6029
-118.7,35.2,1253,0.0164,0.1791,0.207,0.1203,0.0958,0.2727,0.1027,0.006,0.1986,0.1617,0.2545,0.1897,0.0,5.70760154724121,0.0727446377277374,18.2739181518555,72.5257263183594,2.67881345748901,0.74119508266449,3.42000842094421,1,3,1,1,1,3,6029
-118.7,35.3,626,0.0002,0.0068,0.0407,0.1178,0.1439,0.4277,0.2137,0.0492,0.282,0.1698,0.291,0.2502,0.0,4.35653018951416,0.512703955173492,11.4279985427856,81.7984466552734,1.38810753822327,0.516212999820709,1.90432047843933,1,3,1,1,1,3,6029
-118.7,35.4,1020,0.0,0.0022,0.0116,0.0632,0.1318,0.4625,0.255,0.0737,0.2182,0.1363,0.3534,0.2899,0.0,15.9453582763672,0.146372303366661,39.8076438903809,32.4933128356934,7.67568492889404,3.93162608146667,11.6073112487793,1,2,1,1,1,2,6029
-118.7,35.5,1656,0.0001,0.0011,0.0097,0.0476,0.092,0.3972,0.357,0.0953,0.2221,0.0866,0.3205,0.3696,0.0,7.80899047851563,0.0,19.8824672698975,69.3449096679688,2.95876860618591,0.00486358487978578,2.96363210678101,1,3,1,1,1,3,6029
-118.7,35.6,1045,0.0002,0.0011,0.0047,0.0243,0.0608,0.3381,0.378,0.1928,0.2853,0.2321,0.2844,0.1969,0.0,2.48949480056763,0.0,6.46552228927612,91.0408096313477,0.0,0.00417309999465942,0.00417309999465942,1,3,1,1,1,3,6029
-118.7,35.7,1551,0.0,0.0027,0.0167,0.0744,0.1427,0.4529,0.2503,0.0603,0.1984,0.1435,0.359,0.2964,0.0,4.71640872955322,0.00270000007003546,12.2490892410278,81.5350952148438,1.49670732021332,0.0,1.49670732021332,1,3,1,1,1,3,6029
-118.7,35.8,1647,0.0,0.0015,0.0077,0.0414,0.107,0.4348,0.3108,0.0968,0.2063,0.0466,0.3308,0.4148,0.0,2.58947658538818,0.0,6.72518825531006,90.4283294677734,0.241656810045242,0.0153492102399468,0.257006019353867,1,3,1,1,1,3,6107
-118.7,35.9,1435,0.0,0.0019,0.0093,0.0531,0.0996,0.3794,0.3263,0.1304,0.2551,0.0514,0.2503,0.4413,0.0,2.91423320770264,0.0568618439137936,8.20879364013672,87.3332748413086,1.4576131105423,0.0292233191430569,1.48683643341064,2,2,1,1,1,2,6107
-118.7,36.0,1929,0.0002,0.0055,0.0208,0.0631,0.0987,0.3983,0.2961,0.1173,0.2118,0.2232,0.279,0.2803,0.0,2.65877056121826,0.0796223357319832,8.80144786834717,86.6510391235352,1.69029438495636,0.118825696408749,1.80912005901337,3,1,1,1,1,1,6107
-118.7,36.1,1790,0.0,0.0002,0.0035,0.0184,0.0406,0.3082,0.3988,0.2303,0.2167,0.1324,0.2131,0.4376,0.0,2.52978324890137,0.0638822540640831,9.87111663818359,85.2170715332031,2.31285262107849,0.0052939411252737,2.31814646720886,2,2,1,1,1,2,6107
-118.7,36.2,1758,0.0001,0.0003,0.0048,0.0285,0.0569,0.2949,0.3424,0.2721,0.2481,0.1365,0.3259,0.2891,0.0,2.34118366241455,0.00768370553851128,10.9609985351563,83.7232055664063,2.91612529754639,0.0508028604090214,2.96692824363708,1,3,1,1,1,3,6107
-118.7,36.3,2773,0.0001,0.0037,0.0159,0.0691,0.1204,0.3822,0.2309,0.1777,0.2072,0.2138,0.3188,0.2564,0.0,1.22187423706055,0.0026812213473022,8.6319522857666,89.5044631958008,0.604253590106964,0.0347754098474979,0.639029026031494,1,3,1,1,1,3,6107
-118.7,36.4,2872,0.0005,0.011,0.0508,0.1351,0.1697,0.3588,0.168,0.1061,0.1593,0.1018,0.2953,0.4321,0.0,5.11989402770996,0.00269679026678205,11.0998020172119,83.7585830688477,0.0,0.0190240107476711,0.0190240107476711,2,2,1,1,1,2,6107
-118.7,36.5,2661,0.0001,0.0007,0.0033,0.0148,0.03,0.1931,0.3723,0.3857,0.3474,0.1349,0.2266,0.2903,0.0,2.28610801696777,0.0,21.6801300048828,76.0222473144531,0.0,0.0115152103826404,0.0115152103826404,3,1,1,1,1,1,6107
-118.7,36.6,2310,0.0,0.0001,0.0016,0.0089,0.0243,0.1808,0.3053,0.479,0.2383,0.0997,0.2761,0.3858,0.0,8.28190994262695,0.0,15.3798313140869,76.3257293701172,0.0,0.0125284697860479,0.0125284697860479,2,1,1,1,1,1,6107
-118.7,36.7,3159,0.0005,0.0038,0.019,0.0467,0.0749,0.2833,0.2699,0.3019,0.1616,0.3234,0.2118,0.2989,0.0,0.0,0.0,11.40602684021,88.3124389648438,0.0,0.281534194946289,0.281534194946289,2,1,1,1,1,1,6107
-118.7,36.8,2259,0.0001,0.0027,0.0144,0.0239,0.0264,0.1373,0.2338,0.5614,0.2346,0.1966,0.2806,0.2854,0.0,0.0,0.0,17.4528884887695,82.5471115112305,0.0,0.0,0.0,3,1,1,1,1,1,6019
-118.7,36.9,3104,0.0005,0.0055,0.0243,0.0519,0.0704,0.2739,0.2767,0.2968,0.1787,0.27,0.2068,0.3385,0.0,0.0,0.0,15.3285140991211,84.6714859008789,0.0,0.0,0.0,2,1,1,1,1,1,6019
-118.7,37.0,2547,0.0005,0.004,0.0153,0.0459,0.0606,0.164,0.2024,0.5073,0.2766,0.1994,0.1731,0.3464,0.0,0.0,0.0,33.5374374389648,66.4625625610352,0.0,0.0,0.0,3,1,1,1,1,1,6019
-118.7,37.1,3120,0.0,0.0011,0.0049,0.0147,0.0199,0.1046,0.16,0.6948,0.0946,0.3351,0.2986,0.2706,0.0,0.0,0.0,14.873291015625,85.126708984375,0.0,0.0,0.0,2,1,1,1,1,1,6019
-118.7,37.2,3574,0.0005,0.0039,0.0116,0.0299,0.0425,0.1863,0.2348,0.4905,0.2127,0.3118,0.2447,0.2264,0.0,0.0,0.0,43.3500213623047,56.6499786376953,0.0,0.0,0.0,2,1,1,1,1,1,6019
-118.7,37.3,2731,0.0,0.0006,0.0066,0.0902,0.1586,0.2745,0.1844,0.2851,0.2879,0.5383,0.127,0.0462,0.0,1.38635635375977,0.00659999996423721,56.3784713745117,42.228572845459,0.0,0.0,0.0,3,1,1,1,1,1,6019
-118.7,37.4,1948,0.0003,0.0034,0.0444,0.1738,0.1404,0.1459,0.1009,0.3909,0.3353,0.5536,0.0423,0.0651,0.0,2.63626861572266,0.0,54.6739234924316,42.6898078918457,0.0,0.0,0.0,3,1,1,1,1,1,6027
-118.7,37.5,1624,0.0012,0.0268,0.1509,0.2324,0.186,0.093,0.0474,0.2623,0.0971,0.624,0.2306,0.0203,0.0,5.16993713378906,0.0364000014960766,70.8584899902344,21.0920009613037,1.37156164646149,1.47160804271698,2.84316968917847,2,1,1,1,1,1,6051
-118.7,37.6,2117,0.002,0.0365,0.1345,0.2962,0.1901,0.1562,0.0604,0.1241,0.1112,0.367,0.3608,0.1225,0.0,5.78158950805664,0.129199996590614,58.4583168029785,27.0622138977051,3.38817358016968,5.18050813674927,8.56868171691895,2,2,1,1,1,2,6051
-118.7,37.7,2243,0.008,0.1034,0.3515,0.3217,0.1217,0.0719,0.008,0.0138,0.0995,0.3509,0.2937,0.1445,0.0,6.62304306030273,0.0930000022053719,52.5112686157227,40.0430603027344,0.729627549648285,0.0,0.729627549648285,1,2,1,1,2,2,6051
-118.7,37.8,2415,0.0001,0.0035,0.0264,0.1286,0.1885,0.4637,0.1589,0.0303,0.2149,0.5517,0.0821,0.1477,0.0,5.32674980163574,0.0,28.3868541717529,64.3381881713867,1.94820618629456,0.0,1.94820618629456,1,1,1,2,1,1,6051
-118.7,37.9,2028,0.0199,0.2316,0.3293,0.1979,0.069,0.1056,0.0359,0.0108,0.296,0.3513,0.0199,0.0813,0.0,3.50483894348145,0.00779999932274222,16.6379089355469,78.7535858154297,1.09586596488953,0.0,1.09586596488953,1,1,1,2,1,1,6051
-118.7,38.0,1985,0.0445,0.3437,0.1999,0.1156,0.1115,0.1502,0.0328,0.0018,0.0713,0.0991,0.2296,0.2118,0.0,18.6461181640625,0.0334999971091747,68.5704345703125,11.5323171615601,1.21762883663177,0.0,1.21762883663177,1,1,1,2,1,1,6051
-118.6,34.1,196,0.0007,0.0162,0.0574,0.0715,0.0859,0.2042,0.1074,0.0383,0.0307,0.1567,0.2157,0.1616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,6037
-118.6,34.2,397,0.0016,0.0316,0.0772,0.1242,0.1599,0.3943,0.1638,0.0474,0.2561,0.2854,0.1607,0.2646,41.0,0.063634991645813,50.2586212158203,1.31973373889923,7.35034036636353,0.0,0.00766969984397292,0.00766969984397292,1,1,1,1,1,1,6037
-118.6,34.3,424,0.0043,0.1005,0.2346,0.177,0.1165,0.2251,0.1131,0.0289,0.0881,0.2378,0.468,0.1013,0.0,0.0105571150779724,96.0629043579102,0.341346681118011,3.57750701904297,4.65661287307739e-10,0.00768483523279428,0.00768483569845557,1,1,2,1,1,1,6037
-118.6,34.4,434,0.0101,0.123,0.1685,0.2184,0.1736,0.2156,0.0763,0.0145,0.3123,0.2046,0.1328,0.2172,0.0,0.133492946624756,64.392707824707,3.04491257667542,32.3130950927734,0.0,0.115791596472263,0.115791596472263,1,2,1,1,1,1,6037
-118.6,34.5,420,0.0098,0.1112,0.1853,0.2903,0.2042,0.1853,0.0138,0.0001,0.0967,0.2161,0.2426,0.3236,0.0,3.21913909912109,29.9053001403809,10.1358652114868,55.7585411071777,0.0,0.981154084205627,0.981154084205627,1,1,1,1,1,1,6037
-118.6,34.6,602,0.0004,0.0061,0.0367,0.1113,0.1583,0.4333,0.1997,0.0542,0.1368,0.2229,0.3355,0.2983,0.0,1.85412216186523,22.943000793457,18.2993755340576,53.3352088928223,0.0,3.56829190254211,3.56829190254211,1,1,1,1,1,1,6037
-118.6,34.7,953,0.0,0.0013,0.0073,0.0274,0.0513,0.3173,0.3807,0.2147,0.2449,0.1877,0.3732,0.1929,0.0,3.01883888244629,0.238999992609024,22.5645275115967,72.4916534423828,1.61613523960114,0.0698454007506371,1.68598067760468,1,2,1,1,1,1,6037
-118.6,34.8,874,0.0421,0.4511,0.4324,0.0367,0.0139,0.0224,0.0014,0.0,0.1987,0.1299,0.1608,0.0174,0.0,4.0913257598877,0.00139999995008111,20.2618064880371,74.5048370361328,0.830577373504639,0.310053497552872,1.14063084125519,1,1,1,1,1,1,6037
-118.6,34.9,1048,0.0003,0.0434,0.6036,0.2823,0.05,0.0192,0.0012,0.0,0.0012,0.2012,0.7169,0.037,0.0,18.8736877441406,0.329899996519089,64.3211517333984,0.0,0.0,16.4752597808838,16.4752597808838,2,1,1,2,1,1,6029
-118.6,35.0,1489,0.0,0.0018,0.0554,0.1978,0.136,0.3261,0.2174,0.0655,0.2089,0.3006,0.4062,0.0825,0.0,25.5749588012695,0.0759000033140182,70.7330627441406,1.82089221477509,0.0,1.79518795013428,1.79518795013428,2,1,1,1,1,1,6029
-118.6,35.1,1709,0.0001,0.0015,0.0059,0.0469,0.0642,0.2736,0.3167,0.2911,0.3318,0.15,0.2533,0.2633,0.0,7.68374252319336,0.0,24.6008911132813,66.7660446166992,0.945865988731384,0.0034562349319458,0.94932222366333,1,1,1,1,2,1,6029
-118.6,35.2,1340,0.0015,0.0321,0.1539,0.2413,0.1221,0.2442,0.1522,0.0527,0.3138,0.2311,0.1824,0.2391,0.0,3.28447341918945,0.278505235910416,9.44604301452637,84.4629974365234,1.75264918804169,0.775331377983093,2.52798056602478,1,1,1,1,1,1,6029
-118.6,35.3,929,0.0001,0.0007,0.004,0.0245,0.0424,0.2792,0.3903,0.2588,0.2627,0.1877,0.2296,0.3192,0.0,10.7497329711914,0.5985107421875,25.5669288635254,55.9887580871582,4.86723709106445,2.2288339138031,7.09607076644897,1,3,1,1,1,3,6029
-118.6,35.4,1114,0.0069,0.0798,0.076,0.0659,0.0789,0.3155,0.2693,0.1077,0.2143,0.1882,0.266,0.2448,0.0,9.2420597076416,0.0,21.3607902526855,65.2468490600586,4.13850164413452,0.0117993904277682,4.15030097961426,1,4,1,1,1,4,6029
-118.6,35.5,1345,0.0015,0.023,0.0532,0.0937,0.0959,0.3463,0.2741,0.1123,0.1266,0.4144,0.2427,0.1918,0.0,4.23312473297119,0.0162563044577837,9.78384590148926,78.1671981811523,0.607724189758301,7.1918511390686,7.7995753288269,1,3,1,1,1,3,6029
-118.6,35.6,1130,0.0,0.0019,0.0121,0.0413,0.0712,0.3058,0.344,0.2237,0.2535,0.321,0.1154,0.3082,0.0,4.63987922668457,0.0826999992132187,10.9301853179932,81.0382232666016,1.12926363945007,2.17974901199341,3.30901265144348,1,3,1,1,1,3,6029
-118.6,35.7,1293,0.0003,0.0045,0.0289,0.0927,0.1234,0.4065,0.2552,0.0885,0.1618,0.4253,0.3269,0.0812,0.0,8.09437942504883,0.0192984491586685,19.2514953613281,69.2897720336914,3.34296679496765,0.00208871602080762,3.34505558013916,1,3,1,1,1,3,6029
-118.6,35.8,1817,0.0001,0.0007,0.008,0.0354,0.068,0.3969,0.3616,0.1293,0.1704,0.4,0.2319,0.1969,0.0,3.91288757324219,0.0754999965429306,9.39625263214111,83.6935501098633,2.92181015014648,0.0,2.92181015014648,1,3,1,1,1,3,6107
-118.6,35.9,2067,0.0002,0.003,0.017,0.055,0.0808,0.3424,0.2951,0.2065,0.2121,0.3919,0.1857,0.2071,0.0,2.60825538635254,0.0,6.70694160461426,90.4295349121094,0.241897776722908,0.0133701702579856,0.255267947912216,2,2,1,1,1,2,6107
-118.6,36.0,1665,0.0004,0.0042,0.0246,0.0936,0.1096,0.3101,0.2681,0.1894,0.3498,0.3208,0.2023,0.1225,0.0,2.55152416229248,0.0,7.49384593963623,89.2229690551758,0.730427086353302,0.00123355502728373,0.731660664081573,3,1,1,1,1,1,6107
-118.6,36.1,1915,0.0003,0.0021,0.0205,0.1124,0.1492,0.3559,0.2431,0.1165,0.1231,0.3991,0.3925,0.0829,0.0,2.5986967086792,0.055990856140852,8.69998359680176,87.0203399658203,1.57642030715942,0.0485688410699368,1.62498915195465,3,1,1,1,1,1,6107
-118.6,36.2,2210,0.0007,0.0082,0.0476,0.121,0.1251,0.3332,0.2369,0.1273,0.2235,0.2823,0.277,0.2083,0.0,2.67574214935303,0.0711714550852776,10.4406433105469,83.9759674072266,2.79488968849182,0.0415862686932087,2.83647584915161,3,1,1,1,1,1,6107
-118.6,36.3,2324,0.0,0.002,0.0186,0.0972,0.1053,0.3351,0.2888,0.153,0.1429,0.3579,0.2801,0.2171,0.0,2.01813888549805,0.0654601603746414,11.0866575241089,86.7358627319336,0.0,0.0938803106546402,0.0938803106546402,3,1,1,1,1,1,6107
